Unnamed: 0,index,user_name,date,text,label,topic,cls_result,vote
66557,"""도리도리""",dygksl_LUV,2019-05-03 14:21:33,:서강준님이용ㅇ?? ((도리도리,0,8,0,0
2965,"""물뽕""",euroman0574,2018-07-24 01:36:21,"비아그라판매
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
[＠=§＠ pic.twitter.com/JvhgJGMsSS",1,4,1,1
7087,"""크리스탈""",whathappen2me_,2018-07-26 15:54:23,안녕 예쁜이 제가 비록 크리스탈 타워 연대기를 다 밀지 않아서 그때까지 먼저 말은 걸지 못하겠지만 잘부탁해요 (찡긋....),0,-1,0,0
914,"""물뽕""",klove1334,2018-07-15 19:53:15,"비아그라판매
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
'＠`★%: pic.twitter.com/Fnkyykcj5d",1,4,1,1
14550,"""도리도리""",KM_SleepzZ,2018-07-17 09:01:20,"등 살짝 밀어서 삼학년 교실 뽈뽈 벗어나는 졍귻 

계단 내려가는 순간 졍귻아 잠깐!!! 소리 들려서 돌아보니 즤믽선배임

- 나 하나만 더 부탁. 괜찮지?
- 아 네네 당연하죠 빵 사올까요...?
 
아니이 그런거 말구... 고개 도리도리 젓다가 귀 대보라는 듯 손 까딱하는 즤믽에 얼른 귀 가져다 댐",0,1,0,0
26446,"""짝대기""",Natsume_LTen,2018-08-21 14:00:36,일러 진짜 너무 예쁜데 내 눈에 자꾸 사랑의 짝대기가 보여.. pic.twitter.com/Q1GrOZbQk8,0,5,0,0
88479,"""아이스""",jayeon_ORPG,2019-05-08 10:41:08,"#어버이날이니패륜을제외한자캐랑부모썰

엘리엇은 살가운 부모는 아니라.. 근데 이 집은 애들도 냉기가 풀풀 풍기기 때문에 (애들이랑 엘리엇이랑 다 화이트..아이스? 드래곤) 아빠만 봄이다 (테리는 그린 드래곤입니다 햇살과 봄이 온듯한 싱그러운 녀석이죠) 

싸늘한 얼굴로 서로 애정을 나누는게",0,1,0,0
47994,"""아이스""",kuma_kuma_b,2018-08-01 06:36:00,"ㅋ
ㅋㅋㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋ
아이스베어가 이렇게 말 많아진거 첨봐,.,그와중에 목소리 좋아,,,<?
https://youtu.be/KMS-D8BWlTE ",0,35,0,0
75377,"""도리도리""",SW_ICloud_CUhs2,2019-05-05 14:35:19,"(도리도리 고개를 젓고는 눈을 다소 세게 감았다가 떠 잠 깨려 하며) 아, 은하다... 은하 안녕-.. (헤헤거리며 웃고 인형 팔을 잡고 흔들어 네게 인사해)",0,-1,0,0
3026,"""물뽕""",E_re_07,2018-07-23 12:28:46,아이돌물뽕이안빠져(뇌내필터링!),0,32,0,0
369,"""#아이스""",Ice4671,2019-05-18 10:18:05,"#아이스 #작대기
#시원한술  #정품
#아이스 
#빙두
#팔아요
#안전 #팔아요
#아이스작대기
홍보 오래 못해요  확실하신분들만
모시고 평생
모셔요~~
칼답해드려요 연락주세요!
안전을 최우선으로 합니다!

텔레  ice396",1,1,1,0
66513,"""도리도리""",rna_2D,2019-05-03 18:19:26,"ㅋㅋㅋㅋ 이타이밍에 기해라면 본부장한테 된통 깨지고 돌아와서 걱정되는 눈빛으로 바라보는 기해한테

아 뭘 쳐다봐 꼽냐? 꼬워? (도리도리) 아, 왜 난 안데려갔냐는 말이던가 그럼 건방지게? 어디 그럼 해봐
하곤 반강제로 같이 데려가는것밖에 생격이 안난다구요ㅠㅋㅋㅋㅋ(본부장: 자네 히어로야!",0,1,0,0
1521,"""물뽕""",ladykinyj,2018-08-11 23:06:52,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
`←$`◆＠ pic.twitter.com/u1VDyrvbBK",1,2,1,1
84986,"""아이스""",Yena_love0,2019-04-27 07:56:39,엉ㅋㅋ  아침9시부터 아이스 하나먹고  지금먹음,0,14,0,0
8925,"""크리스탈""",costrama,2018-07-23 05:25:13,데코르테 AQMW 크리스탈 리퀴드 : 매일 사용하는 순한 각질제거제 http://costrama.com/221324710480 ,0,15,0,0
45120,"""아이스""",HYOJEONG1216,2018-07-21 12:39:44,피 말리는 8시간을 보내고 맥북을 살린 뒤 마시는 카라멜 아이스 블랜디드는 꿀맛. pic.twitter.com/qmJIPoSv5k,0,21,0,0
1316,"""물뽕""",hardsky132,2018-08-17 20:19:13,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
\§◇`(● pic.twitter.com/PxI1YJxzLH",1,2,1,1
51814,"""아이스""",anjeer_URLS,2018-07-06 01:29:50,(아이스 아메리카노 홀짝이며 어슬렁),0,-1,0,0
90350,"""아이스""",Hosino_Aika_2,2019-05-06 14:17:33,"#닉네임_끝을_스로_바꾸면_쿨해진다
아이스...?

얼음이니까 쿨인 걸까요...?..",0,-1,0,0
63450,"""크리스탈""",lalamiqo,2019-05-29 16:31:33,뭔 놈의 피로스 크리스탈이 5010개나 있냐,0,-1,0,0
14092,"""도리도리""",marrymetiger,2018-07-05 08:22:16,도리도리 제가 뭔가 막 공격을 또 받았다!!<이런건 절!!!대!!!! 아니구 도동놈 제발저린다고 뭔가 막 혼자서 꺅힉훅!하는 상태여요 흑 ㅠㅠㅠ 부둥부둥해주셔서 감사합니다.... (눈물또르르,0,13,0,0
1001,"""물뽕""",pak4163,2018-07-05 14:21:39,"비아그라 패키지특가→카톡:GOD56
발기부전
비아그라구입
비아그라약국
흥분제판매구입
물뽕구입방법
씨알리스구매
아이코스
골드드래곤
오사카지진
일본지진
월드컵

@^~~^%",1,62,1,1
1785,"""물뽕""",yeju0854,2018-08-20 05:09:07,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
]:{-] pic.twitter.com/dWnYuxjDrI",1,2,1,1
94220,"""아이스""",Hurikake28,2019-05-13 02:56:12,"학교 애옹님 유혹하려고 풀 흔드는 훌E
그리고 왼손에 쥔 찰떡아이스 ㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅎ pic.twitter.com/1qDpZlYr0C",0,61,0,0
89689,"""아이스""",dkdemfkrla,2019-04-23 05:00:24,아이스 아메리카노 씁슬,0,-1,0,0
45796,"""아이스""",before190528,2018-07-20 07:51:34,ㅜㅜㅜㅜㅜ 아이스스카프 샀습니다!! 여기저기 잘 그거 해야지ㅜ,0,23,0,0
21750,"""도리도리""",cos_SD1231,2018-08-02 15:19:51,ㅁㅈ 우린 공동주최라 그나마 괜찮은데 개인주최면 ((도리도리,0,12,0,0
105693,"""아이스""",beliza97145125,2019-05-29 01:57:58,"마약구매
이태원떨구입
히로뽕파는곳
아이스구매하는곳

텔ㄹㅔ ACHU222

마리화나구입
정품허브구입
각종떨판매
얼음구입방법",1,18,1,1
104059,"""아이스""",HarenP1205,2019-05-31 05:53:39,"히힣
놀쟝",0,46,0,0
3470,"""물뽕""",parksama1,2018-07-25 18:30:21,"비아그라판매
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
※[)$＠ pic.twitter.com/atpBaxr1O4",1,4,1,1
34729,"""아이스""",seori_000813,2018-08-28 12:52:59,그거 반정도 얼린 다음에 슬러시해서 뒤집어씌우면 아이스버킷챌린지임,0,-1,0,0
83720,"""아이스""",Loki_122,2019-05-03 23:19:43,"내 취향은 단순해. 예쁘고 맛있는 거야. 그리고 난 단 거 좋아해. 그 김에, 아이스초코 만들 줄 알아?",0,-1,0,0
63069,"""크리스탈""",gaga83712601,2019-05-31 08:42:29,"아이스,작대기,크리스탈,술,판매 전문 gaga 입니다
최상의 순도,최상의 안전,최상의 퀄리티,최상의 서비스로
한분한분 마음을 담아 모시겠습니다.
자세한 가격 문의 안전거래 방법 문의 등등... 
언제든 연락 주시면 최대한 믿음을 같을 수 있도록 
진행해 드리겠습니다.",1,1,1,0
2841,"""물뽕""",L_Suha,2018-08-07 03:36:20,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
)\＆\-+ pic.twitter.com/zaCZ9QmZrL",1,2,1,1
102113,"""아이스""",sumbebe_1122,2019-05-26 11:29:19,"한 조각 해치우더니 윙 부분 뼈만 발골 해서 여주 앞에 놔주고 손에 맥주도 따주고 그러다 용기내서 치킨 무도 입 앞에 대주니 받아먹는 여주.
치킨 앞에서 이래본 적이 없는데 앞에 있는 여주 너무 이쁘고 입에 저장해놓고 옴뇸뇸 먹는 것도 너무 귀여워서 눈을 못 떼겠는 거야.
여주 한참 정신없이",0,1,0,0
50447,"""아이스""",Streben_PAL,2018-07-15 07:16:54,"ㄷ,당연하죠... (마른 세수를 하며 잠시 진정하더니) 그럼  이왕이면 아이스로 부탁드려도 될까요. (역시 좀 덥다는 듯 손부채질을 하더니 당신의 곁에 좀더 가깝게 다가선다.)",0,-1,0,0
103382,"""아이스""",yeochangmin84,2019-05-25 01:52:07,"마약구매하는곳
엑스터시구매
얼음구매
마약구입

텔ㄹㅔ ACHU222

캔디팝니다
아이스판매처
마약구입
엑스터시구매",1,18,1,1
70343,"""도리도리""",BNyoul1121_N,2019-04-30 12:54:33,우웅..!?!?(도리도리..),0,-1,0,0
102269,"""아이스""",Natsu_KMI,2019-05-26 09:05:51,ㅋ큐ㅠㅠㅠ 몇번을 봐도 웃김 초코 받은거 앙크에게 자랑하는 에이지랑 도야가오하면서 자기도 초코 아이스 받았다는 앙크랑 바로 유턴해서 히나쨩ㅠ 하는 에이지(총체적으로 알뜰하게 웃김,0,48,0,0
86852,"""아이스""",__lunula,2019-04-18 15:46:40,"#카페_알바생_자캐가_뜨거운_아이스_아메리카노를_주문_받는다면

혹시 헛소리 하는 게 취미시라면 저 쪽 광장 가서 하시는 것을 추천드려요^^ 할 것 같은데",0,21,0,0
3543,"""물뽕""",EYmljT1M9raKsOa,2018-07-25 07:50:32,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

`|&=◇ pic.twitter.com/ZvTCLfEkBy",1,3,1,1
2817,"""물뽕""",rkfkadjfka,2018-08-07 09:33:45,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
※)=↑}□ pic.twitter.com/3etMU8E8Sr",1,2,1,1
72951,"""도리도리""",DF__EC,2019-05-10 17:12:16,(고개 도리....... 도리.......) 단 것은 좋아하지 않아서요. 늘 초콜릿을 뿌리는 바이오넷과는 반대입니다.,0,-1,0,0
50554,"""아이스""",tsutte,2018-07-15 03:59:45,"더운데 남준씨 트위트 夏夏 보고 기분이 좋아졌어요
아이스 커피나 아이스크림 빙수 등 드시고 시원하게 지내고 작업 회이팅 하세요‼︎",0,6,0,0
57416,"""크리스탈""",pandayo6,2019-04-20 15:27:38,"디즈니 프린세스 크리스탈 롯드 판매합니다

신데렐라 버전이고 구매후 전시만 해놔서 하자 없습니다!

등기비포함 8000원

@diakwkzl1 @figure_goods @TableGoods_Rt @takumart_kr  RT부탁드려요!pic.twitter.com/mjcOfHTIWp",0,-1,1,0
49203,"""아이스""",be_oh96,2018-07-30 03:09:52,아마노의 아이스 옷,0,16,0,0
65291,"""도리도리""",8mTLikWvLrcyAun,2019-04-10 14:40:51,"절 닮은 거요? 음...

- 당신의 말을 듣고 날 닮은게 무엇인지 생각했어  단추가 떨어진 인형, 찢어진 청바지   어쩌면 낡아빠진 구두일 수도 있지  그런것들을 생각하니 갑자기 기분이 우울해졌지만  당신같이 좋은 사람이 그런 걸 선물로 주지는 않을 거라고 생각하며 고개를 도리도리 저었어 -",0,1,0,0
9447,"""크리스탈""",FF14_Grang,2018-07-07 13:38:21,ㄷ ㅏ는 필요없고 두종류만 열면 되긴될걸요? 크리스탈 타워 시리즈랑 하늘도적 시리즈 중에서 두종류 긴한데 .......둘다 저는 먼옛날에 열어서... 어디서 여는지 모르겟다 ..,0,-1,0,0
1889,"""물뽕""",ZD18Ca2slFTGW5b,2018-08-03 16:26:17,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
§→◎↓_△ pic.twitter.com/CCfpgxUhIS",1,2,1,1
2483,"""물뽕""",euroman0574,2018-08-05 06:29:48,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
§!▲★▽ pic.twitter.com/qJe5v3aQhB",1,0,1,1
102955,"""아이스""",heart_lintaro,2019-05-25 10:28:38,4.다- 좋아해 아이스인게 더 좋지만,0,-1,0,0
105363,"""아이스""",ted11231,2019-05-29 09:26:46,"#lsd판매사이트 #lsd정품구입 #lsd구입 #정품애더럴판매하는곳 

안전거래,신용을 지키고있습니다 
카톡  ppy89 텔레 ppyu8 ",1,30,1,1
51781,"""아이스""",elkniwe,2018-07-06 04:10:11,아닛......그럼 아이스초코!,0,45,0,0
80032,"""아이스""",nobilta_S2,2019-04-15 16:22:14,ㅋㅋㅋ본즨 아이스베어닮은거 넘 웃껴요ㅠㅠㅠㅠㅠㅠ,0,-1,0,0
6031,"""크리스탈""",0pgame,2018-07-01 11:13:42,"키신이가 주는 크리스탈 받고~~!!
지금 바로보이키라하자!

https://play.google.com/store/apps/details?id=com.sesisoft.boyfriend …",0,-1,0,0
81098,"""아이스""",loona_001115,2019-04-09 08:23:58,아이스초코임 ㅠ https://twitter.com/loona_001115/status/1115516976648970240 …,0,5,0,0
1787,"""물뽕""",dreamer_om,2018-08-20 04:49:25,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
◆[-$ pic.twitter.com/lcSOv129da",1,0,1,1
79747,"""아이스""",arale_mew,2019-04-04 20:38:13,아이스 아메리카노를 또 마시고 싶어서는 집에 헐레벌떡 뛰어 들어왔다,0,-1,0,0
70381,"""도리도리""",erika7436,2019-04-30 09:59:25,이번 직장에서 일코해보려고 했는데 치미 보조배터리에서 눈치채심ㅋㅋㅋㅋ 난 틀려따아...(도리도리),0,-1,0,0
46671,"""아이스""",Chris_Quartz,2018-08-03 12:27:44,와씨 아이스홍시 먹고싶다... pic.twitter.com/iAi1t0T5To,0,6,0,0
2839,"""물뽕""",kimisa333,2018-08-07 04:08:35,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
*^★＆＃☆ pic.twitter.com/PyLL1DWquW",1,2,1,1
18370,"""도리도리""",Kiera_SOD1H,2018-08-18 04:40:23,(고개 도리도리도리도리) 그런거 안좋아해. 그냥 뭐... MT같은데 가서 하는 보물찾기면 모를까...,0,-1,0,0
3874,"""물뽕""",wjdgus9929,2018-07-29 17:08:33,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
■)☆+"" pic.twitter.com/o35sjwi1Cj",1,2,1,1
80845,"""아이스""",momorebin,2019-04-13 06:24:01,"동네 카페에서 아이스 카페모카( 현윶버전ㅋㅋ)사왓는데,,, 맛이 업고,, 괜히 아침이 빡친걸로 ㅅㅂ비용 지출한거 같고,,, ㅠㅠㅠㅠㅠㅠ",0,20,0,0
2030,"""물뽕""",ijiseong,2018-08-02 02:20:28,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
`○◆↓+= pic.twitter.com/6fyCbupRK4",1,0,1,1
21127,"""도리도리""",Re_DIA_WoJ,2018-08-11 13:07:03,"( 도리도리, 물건에 손을 가져다 댔다가 자신에게 댔다가를 반복했다. )",0,9,0,0
1632,"""물뽕""",euroman0574,2018-08-10 11:15:54,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
:→^■＃§ pic.twitter.com/61UMFz8CA4",1,2,1,1
2415,"""물뽕""",alice66767,2018-08-06 03:03:14,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
◆△%↑-$ pic.twitter.com/IdkneNs6bc",1,0,1,1
54915,"""크리스탈""",lefelis,2019-04-09 10:50:53,"그리고 그 사실은 그 빙정궁 높으신분이 적인줄 알았습니다 
넘 대놓고 멀티몹처럼 생겨서;;;;;;;;
근데 걍 지독하게 방어파였더라구요 어쩐지 크리스탈리아가 넘 빙정궁에서 콕박혀살면서 서로 피해입은거 얘기도안한다햇더니...",0,-1,0,0
3214,"""물뽕""",tellbBb,2018-07-27 17:45:06,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
;!`)■| pic.twitter.com/b4qofBryS5",1,0,1,1
